domain,name,source,pre2024_prepass,pre2024_basis,jd_chars,repo_host_hits,review_gate_hits,cicd_hits,jd_evidence,contact_name,contact_title,contact_linkedin,identity_status,crawl_needs
syscraftonline.com,Syscraft Information System Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
blocknous.com,Blocknous Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
website2999.com,Website2999.com,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
webcraftit.com,Webcraft IT,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
clecotech.com,Clecotech International Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
laabhaa.com,Laabhaa Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
braininventory.com,Brain Inventory,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,Sufiyan Rao,Founder,https://www.linkedin.com/in/sufiyanrao,identity_full,wayback+homepage+careers
averybit.com,AveryBit Solutions Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
pixlritllc.com,Pixler IT Solution Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
liseinfotech.com,Lise Infotech Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
visuotech.com,Visuotech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
crystaltechservices.com,Crystaltech Services Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
tophatsoft.com,Tophat Software,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
manifestinfotech.com,Manifest Infotech Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
wangoes.com,WANGOES TECHNOLOGIES PRIVATE LIMITED,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
fovtysolutions.com,Fovty Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
smtlabs.io,SMT Labs Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
techventuresoft.com,TechventureSoft Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
dbvertex.com,DB Vertex Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
digitalcrew.co.in,Digital Crew India,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,(verify),,,identity_name_only,wayback+homepage+careers
bylooptechnologies.com,Byloop Technologies Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2022,,,,,,,,,identity_pending,wayback+homepage+careers
everincodeh.com,Everincodeh Technology,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
nxginfosystem.com,NXG Infosystem,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2021,,,,,,,,,identity_pending,wayback+homepage+careers
kiaantechnology.com,kiaan technology,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
nliven.in,Nliven Technologies Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2002,,,,,,,,,identity_pending,wayback+homepage+careers
cservetech.com,Cserve Technologies India,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,(verify),,,identity_name_only,wayback+homepage+careers
appdeveloperindia.com,AppDeveloperIndia,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,(verify),,,identity_name_only,wayback+homepage+careers
10thgatesolutions.com,10th Gate Solutions Pvt Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2022,,,,,,,,,identity_pending,wayback+homepage+careers
hotbitinfotech.com,Hotbit Infotech Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
bellwayinfotech.com,Bellway Infotech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,Jack Watson,CEO,,identity_name_only,wayback+homepage+careers
thinkbitech.com,ThinkBI Tech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
webrushtechnologies.com,Web Rush Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2023,,,,,,,,,identity_pending,wayback+homepage+careers
naikawebtech.com,NAIKA WEBTECh,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
spundan.com,Spundan Consultancy & IT Solutions Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2008,,,,,,,,,identity_pending,wayback+homepage+careers
protovosolutions.com,Protovo Solutions LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
coherentlab.com,Coherent Lab LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
kpis.in,Krishna Padam IT Solution Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
kadamtech.com,Kadam Technologies Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
startbitsolutions.com,Startbit IT Solutions Pvt. Ltd.,goodfirms+nasscom,SOURCE_STATED_ONLY,goodfirms_founded:2008,,,,,,,,,identity_pending,wayback+homepage+careers
gmtasoftware.com,GMTA Software Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
nextbigtechnology.com,Next Big Technology(NBT),goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
octalsoftware.com,Octal IT Solution,goodfirms+nasscom,SOURCE_STATED_ONLY,goodfirms_founded:2007,,,,,,,,,identity_pending,wayback+homepage+careers
konstantinfo.com,Konstant Infosolutions,goodfirms+nasscom,SOURCE_STATED_ONLY,goodfirms_founded:2003,,,,,,,,,identity_pending,wayback+homepage+careers
lucentasolutions.com,Lucenta Solutions Technologies Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
exatosoftware.com,Exatosoftware,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
synarionit.com,SYNARION IT SOLUTIONS,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
fulminoussoftware.com,Fulminous Software,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
kistechnosoftware.in,Kistechnosoftware Pvt.Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
technoloader.com,Technoloader Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
helpfulinsightsolution.com,Helpful Insight Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
prilient.com,Prilient Technology,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
purgesoft.com,Purgesoft,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
owebest.com,OweBest Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
devtechnosys.com,Dev Technosys LLC,goodfirms+nasscom,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
logicspice.com,LogicSpice Consultancy Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2006,,,,,,,,,identity_pending,wayback+homepage+careers
alphonic.in,Alphonic Network Solutions Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
vidhema.com,Vidhema Technologies Pte Ltd,goodfirms+nasscom,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
orioninfosolutions.com,Orion InfoSolutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
brsoftech.com,BR Softech Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
bettrsw.com,Better Software,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
dreamsoft4u.com,DreamSoft4u Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2003,,,,,,(verify),,,identity_name_only,wayback+homepage+careers
codiflysoftware.com,CodiFly IT Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2021,,,,,,,,,identity_pending,wayback+homepage+careers
shrigenesis.com,Shri Genesis Software Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
scientificwebs.com,Scientific Web Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
metablocktechnologies.in,MetaBlock Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2021,,,,,,,,,identity_pending,wayback+homepage+careers
vigorousit.com,Vigorous IT Solutions Pvt. Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2023,,,,,,,,,identity_pending,wayback+homepage+careers
login2design.com,Login2design Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
kotiboxglobal.com,Kotibox Global Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2023,,,,,,,,,identity_pending,wayback+homepage+careers
truevalueinfosoft.com,True Value Infosoft Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,,,,identity_pending,wayback+homepage+careers
systemlogicsolution.com,System Logic Solution,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
brandmetrics.in,Brand Metrics Fintech Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2021,,,,,,,,,identity_pending,wayback+homepage+careers
sophytechnologies.com,Sophy e-Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
phelixinfosolutions.com,Phelix Info Solution,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
tulipshree.com,Tulipshree Infotech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
noitechnologies.com,NOI Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
crinpro.com,CrinPro Solution,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2022,,,,,,,,,identity_pending,wayback+homepage+careers
phontinent.com,Phontinent Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
acentriatech.com,Acentria Technologies Pvt ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
variablesoft.com,Variablesoft,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
saginfotech.com,SAG Infotech,goodfirms+nasscom,SOURCE_STATED_ONLY,"nasscom:EXISTED_NO_SW_WORDING - 2023-06-01 snapshot exists but did not advertise software development; +10, no cap-45. No dated pre-2024 artefact in bundle to upgrade on; goodfirms_founded:1999",25749,0,0,0,"Site: 'certified by ... CII, ISO 27001:2013 and are members of NASSCOM' | JD 25,749 chars across 6 pages: no Git, host or review gate | Bundle records no owns_p",,,,identity_pending,wayback+homepage
softechplanet.com,SoftechPlanet,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,,,,identity_pending,wayback+homepage+careers
glitchprobe.com,Glitch Probe Infotech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,(verify),,,identity_name_only,wayback+homepage+careers
axiswebart.com,Axis Web Art Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,(verify),,,identity_name_only,wayback+homepage+careers
wedigtech.com,WeDigTech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2008,,,,,,,,,identity_pending,wayback+homepage+careers
technoderivation.com,Techno Derivation Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
uislick.com,UiSlick,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
planetwebsolution.com,Planet Web Solutions Pvt. Ltd,goodfirms+nasscom,EXISTED_2CORROB,"nasscom:Wayback 2023-06 advertised web, Magento and ecommerce development; rdap:2005-11-30; goodfirms_founded:2004",10663,0,1,0,"JD: 'Git / Github (commits, branches, pull requests)' | Site: SEO, SEM, PPC and content-marketing packages | Site: 'Ready To Use Custom Solutions' ready-made pr",,,,identity_pending,homepage
comfygen.com,Comfygen Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
dianapps.com,DianApps Technologies Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,(verify),,,identity_name_only,wayback+homepage+careers
zcodeo.com,Zcodeo LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
hastagsoft.com,HastagSoft,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
creatorshadow.com,CreatorShadow,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
ascuretech.com,Ascure Technology,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
cmitexperts.com,CMITEXPERTS SOFTECH LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
inventcolabssoftware.com,Inventco Software,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
isolutiononline.com,iSolution Microsystems Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2004,,,,,,,,,identity_pending,wayback+homepage+careers
kdksoftware.com,KDK Software,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2006,,,,,,,,,identity_pending,wayback+homepage+careers
ecuzen.com,Ecuzen Software,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
froiden.com,Froiden Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
dataqtec.com,DataQ Technology,goodfirms+nasscom,EXISTED_2CORROB,nasscom:EXISTED_NO_SW_WORDING; rdap:2022-06-04; goodfirms_founded:2022,0,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,homepage+careers
joolet.com,Joolet,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
imgglobalinfotech.com,IMG Global Infotech Pvt. Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
strivemindz.com,Strivemindz,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
satishtechinnovations.com,Satish Tech Innovations,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
justaddwater.in,JustAddWater,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
volyo.in,Volyo Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
techfern.com,Techfern Websolutions Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
xedicorporation.com,XEDI Corporation,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
memorres.com,Memorres Digital Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
vervelogic.com,VerveLogic,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
externlabs.com,Extern Labs,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
seraphinfotech.com,Seraph InfoTech Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,,,,identity_pending,wayback+homepage+careers
liyanitsolution.com,LIYAN IT SOLUTION,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
rginfotech.com,RG Infotech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2007,,,,,,,,,identity_pending,wayback+homepage+careers
bel-technology.com,Bel Technology,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,Rhydian Lewis,Director,,identity_name_only,wayback+homepage+careers
sembark.com,Sembark,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
d5websoft.com,D5 WebSoft Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
i4consulting.org,i4 Consulting Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
ramscreative.com,Rams Creative Technologies Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
pinblooms.com,Pinblooms Technologies Pvt. Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
airmasterz.com,AIR MASTERZ BUSINESS SERVICES,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
iglobesolution.com,iGlobe Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
gyanhost.com,Gyan Host Technologies Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
explorateglobal.com,Explorate Global,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,David Tarascio,Investor,https://www.linkedin.com/in/david-tarascio-684417a9,identity_full,wayback+homepage+careers
redxtechnosoft.com,Redx Technosoft,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
neerjasoftwares.com,Neerja Softwares Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2006,,,,,,,,,identity_pending,wayback+homepage+careers
kmvsoftwares.com,Kmvsoftwares,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
teaminindia.com,TeamInIndia,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2002,,,,,,,,,identity_pending,wayback+homepage+careers
tirupati-international.in,TIRUPATI SOFTWARE INFOTECH PRIVATE LIMITED,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
girnarsoft.com,Girnar Soft,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
sumedhasoftech.com,Sumedha Softech Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,,,,identity_pending,wayback+homepage+careers
hyphenxsolutions.com,HyphenX Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2002,,,,,,,,,identity_pending,wayback+homepage+careers
cyrusrecharge.com,Cyrus Recharge Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
noblewebstudio.com,Noble Web Studio Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
codunite.com,Codunite Private Limted,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
