name,city,website
Quest Diagnostics HTAS India Private Limited,Hyderabad,http://www.QuestDiagnostics.com
OpexWorks Solutions Private Limited,Pune,http://www.opexworks.com
Gradient M IT Consulting and Services Private Limited,Bengaluru,http://www.gradientm.com
Tech Prastish Software Solutions Private Limited,Mohali,http://www.tech-prastish.com
Elementz IT Solutions Private Limited,Thiruvananthapuram,http://www.elementzit.com
RCG Global Services (India) Private Limited,Kochi,http://www.titechglobal.com
Erginous Technologies,Mohali,http://www.erginous.com
CogniCor Technologies Private Limited,Kochi,http://www.cognicor.com
Cummins Technologies India Private Limited,Pune,https://cumminsindia.com/
Biz-Metric India Private Limited,Pune,https://www.bizmetric.com
ROSTAN Technologies Private Limited,Gurugram,http://www.rostantechnologies.com
Avance Consulting Services Private Limited,Hyderabad,https://www.avanceservices.com/
Gebbs Healthcare Solutions Private Limited,Navi Mumbai,https://gebbs.com/
Oremus Corporate Services Private Limited,Hyderabad,http://www.oremuscorp.com
Unify healthcare Services LLP,Mohali,http://unifyrcm.com/
Quantafic Business Solutions Private Limited,Mumbai,http://quantafic.com/
Data Template Infotech Private Limited,Bengaluru,https://www.datatemplate.com
LogicMonitor (India) Private Limited,Pune,https://www.logicmonitor.com/
Sidhyati Technology Solutions Private Limited,Pune,http://sidhyatitech.com
Servosys Solutions (A Unit of EML Consultancy Services Private Limited),Delhi,https://www.servosys.com
Soft Suave Technologies Private Limited,Chennai,https://www.softsuave.com/
Econz IT Services Private Limited,Bengaluru,http://www.econzit.com
Refinitiv India Shared Services Private Limited,Bengaluru,https://www.refinitiv.com
Macquarie Global Services Private Limited,Gurugram,https://www.macquarie.com/in/corporate
Ceymox Technologies Private Limited,Kochi,https://ceymox.com
MUFG Bank Ltd,Mumbai,https://www.bk.mufg.jp/global/
Quantrello Digital Private Limited,Kolkata,https://www.qlikchain.com
World of Opportunities for Women LLP,Bengaluru,http://www.hersecondinnings.com
Medialogic Solutions Private Limited,Chennai,http://www.medialogicindia.com
XTGlobal Infotech Limited,Hyderabad,https://xtglobal.com/
Springrole India Private Limited,Bengaluru,https://www.springworks.in/
Youngminds Technology Solutions Private Limited,Tirupati,http://ymtsindia.com/
Placement Zone,Kolkata,http://placementzone.com
Opcito Technologies Private Limited,Pune,http://www.opcito.com
Bayer CropScience Limited,Mumbai,http://www.bayer.in
NSM Services Private Limited,Chennai,https://www.mrcooper.com/
Tecplix Technologies Private Limited,Bengaluru,http://www.tecplix.com
Extreme Compute Technologies Private Limited,Hyderabad,https://www.extremecompute.com/
Toshal Infotech Private Limited,Surat,http://www.toshalinfotech.com
Pine Labs Limited,Noida,https://www.pinelabs.com/
Prochant India Private Limited,Chennai,https://www.prochant.com/india
Epiq Systems India Private Limited,Hyderabad,https://www.epiqglobal.com/en-gb
Transact Campus India Private Limited,Chennai,https://www.transactcampus.com
Minerva Infotech,Kolkata,http://www.minervainfotech.com
Qentelli Solutions Private Limited,Hyderabad,https://www.qentelli.com/
Fashnear Technologies Private Limited,Bengaluru,https://meesho.com/
Redian Software Private Limited,Noida,https://www.rediansoftware.com
Team Vertex Global Services LLP,Gurugram,https://vertexglobalservices.com/
RPATech (Spawn Ventures Services Private Limited),New Delhi,https://www.rpatech.ai
Cosyn Limited,Hyderabad,http://www.cosyn.in
AGS Health Private Limited,Chennai,http://www.agshealth.com
Alcon Laboratories (India) Private Limited,Bengaluru,http://www.alcon.com
iLEAD Power Tech and Management Private Limited,Indore,http://ilead-group.com/
CogentHub Private Limited,Kolkata,http://www.cogenthub.com
Codoid Innovations Private Limited,Chennai,http://www.codoid.com
Gemini Consulting and Services India Private Limited,Bhubaneswar,http://www.gemini-us.com
Apollo India Services LLP,Mumbai,http://www.apollo.com
UKB IT Solutions Private Limited,Hyderabad,http://www.ukbitsolutions.com
ANKO GCC (India) Private Limited,Bengaluru,https://ankogcc.com/
Ingram Micro Platform Technology India Private Limited,Chennai,https://www.ingrammicro.com/
Siddhan Intelligence Private Limited,Chennai,http://www.siddhanintelligence.com
Beyond Key Systems Private Limited,Indore,http://www.beyondkey.com
Esri India Technologies Private Limited,Noida,https://www.esri.in/
iLeaf Solutions Private Limited,Kochi,https://ileafsolutions.com
QA Masters Private Limited,Hyderabad,http://www.surensinffotek.com
Smartek21 Private Limited,Pune,http://www.smartek21.com
Friends Color Images Private Limited,Noida,https://www.fci-ccm.com
Sankey business solutions Private Limited,Thane,https://sankeysolutions.com/
Creation Infoways Private Limited,Delhi,https://creationinfoways.com
Credence Redefined Services Private Limited,Bhubaneswar,https://justverified.in
Network Redux India Private Limited,Ernakulam,https://www.networkredux.com/
Azure Software Private Limited,Kolkata,http://www.azuresys.com
Kreeti Technologies Private Limited,Kolkata,http://www.kreeti.com/
iauro Systems Private Limited,Pune,http://www.iauro.com
Botminds AI Technologies Private Limited,Chennai,http://www.botminds.ai
Improsys,Pune,http://www.improsys.in
Kreate Technologies Private Limited,Ghaziabad,https://kreatetechnologies.com/
SKP Title Search Private Limited,Erode,https://www.skpts.com
BluCursor Infotech Private Limited,Indore,https://www.blucursor.com/
Unwind Learning Labs Private Limited,Chennai,http://www.in22labs.com
Parameter Softwares Private Limited,Bhubaneswar,http://pspl.ind.in/
Checkmarx India Technology Services Private Limited,Mumbai,https://www.checkmarx.com/
Itarium Technologies India Private Limited,Pune,http://www.itariumtech.com
STP Investment Services India Private Limited,Bengaluru,https://www.stpis.com
My Analysers,Ujjain,http://www.myanalysers.com
Innovapptive Global Solutions Private Limited,Hyderabad,http://www.innovapptive.com
Infocom Software Private Limited,Kochi,http://infocomsoft.com
AltezzaSys Systems Private Limited,Noida,http://altezzasys.com/
Voltuswave Technologies India Private Limited,Hyderabad,https://voltusone.com/
Agno Talents Private Limited,Chennai,https://agnotalents.com/
Transaltus Technologies Private Limited,Bengaluru,http://www.transaltus.com
NIIT Limited,Gurugram,http://www.niit.com
Caprus IT Private Limited,Hyderabad,http://www.caprusit.com
Skynats Technologies,Ernakulam,https://www.skynats.com
Urolime Solutions Private Limited,Ernakulam,https://www.urolime.com
NCS Soft Solutions Private Limited,Chennai,https://ncssoft.in
CyberMeru Technologies Private Limited,Pune,https://www.cybermeru.com
Bluecoin IoT Solutions Private Limited,Pune,https://www.bluecoiniot.com
Reflections Info Systems Private Limited,Thiruvananthapuram,http://www.reflectionsinfos.com
Atharva Agronomics Private Limited,Kolhapur,http://www.atharvasolutions.in
Inventurus Knowledge Solutions Limited,Navi Mumbai,https://www.ikshealth.com
Elogix Software Private Limited,Kolkata,http://www.elogixsoft.com
Groundtruth India Private Limited,Gurugram,https://www.groundtruth.com/
Eclantiqx Digital Private Limited,Hyderabad,https://www.eclatprime.com
Empaxis Data Management India Private Limited,Noida,http://www.empaxis.com
PepsiCo India Capability Center LLP,Hyderabad,https://www.pepsico.com/
InfoVision Labs India Private Limited,Pune,https://www.infovision.com
aQb Solutions Private Limited,Kolkata,https://www.aqbsolutions.com/
Swappl Intellect Sol Private Limited,Bhubaneswar,https://saintellectsolutions.com
VirtualTech Outsourcing Services Private Limited,Bhilai,https://www.virtualclone.in/
Ashield Technologies Private Limited,Bengaluru,https://www.ashield.co
AB Infoways,Bhubaneswar,http://abinfoways.com
Halt Dos.com Private Limited,Noida,https://www.haltdos.com/
Scan-IT Solution (India) Private Limited,Pune,https://www.scan-it.com.sg/#contact-us
Foundation For Life Sciences & Business Management,Solan,https://shooliniuniversity.com/
Fortmindz Private Limited,Kolkata,https://fortmindz.com/
Global We Connect Technologies Private Limited,Chennai,https://gwcteq.com/
WebPT India Private Limited,Hyderabad,https://www.webpt.com/
Integrated Enterprise Solutions Private Limited,Karur,http://integratedenterprise.in
CyberSafeHaven Consulting (OPC) Private Limited,Bengaluru,https://www.cybersafehaven.com/
Deepsense Digital Solutions Private Limited,Chennai,http://deepsense.in
OakNorth Global Private Limited,Gurugram,https://oaknorth.co.uk
TopGrep Tech Private Limited,Bengaluru,https://www.topgrep.com
Sanaari Software Solutions Private Limited,Hyderabad,http://www.sanaari.net/
Reltio India Private Limited,Bengaluru,https://www.reltio.com
Feedback Business Insights Private Limited,Bengaluru,https://insightsfeedback.com/
Netsourcing (A division of Abundance Investment Advisors LLP),Mumbai,https://netsourcing.co.in/
SoftServ Solutions Private Limited,Jaipur,https://softserv.in
VFact Services Private Limited,New Delhi,https://vfactservices.com/
Indoqubix Cloudtech Private Limited,Faridabad,https://www.indoqubix.com
Mikro Grafeio Services Private Limited,Coimbatore,https://www.mikrografeio.com/
Skill Instill Technologies,Chennai,http://www.skillinstill.com
SG Analytics Private Limited,Pune,http://www.sganalytics.com
Austrax Technologies India Private Limited,Pune,https://www.siliconstack.com.au
Jaydu India Private Limited,Hyderabad,https://jaydu.com/
VEE Technologies Private Limited,Bengaluru,http://www.veetechnologies.com
Techmeridian Solutions Private Limited,Bengaluru,https://www.techmeridian.in
Sinergia Media Labs Private Limited,Ernakulam,https://www.simelabs.com/
CromaCampus Training & Development Private Limited,Noida,http://www.cromacampus.com
Merck Life Science Private Limited,Bengaluru,https://evarooms.merckgroup.com/Location/India
Zediant Technologies Private Limited,Kolkata,https://www.zediant.com/
Bluebash Consulting Private Limited,Mohali,https://www.bluebash.co/
Prevaj Consultants Private Limited,Chennai,https://www.prevajconsultants.com/
Tatwa Technologies Limited,Bhubaneswar,https://www.tatwa.com/
Swiggy Limited,Bengaluru,https://www.swiggy.com/
Commvault Systems (India) Private Limited,Bengaluru,https://www.commvault.com/
Sagent M&C India Private Limited,Chennai,https://sagent.com/
Briskinfosec Technology and Consulting Private Limited,Chennai,https://briskinfosec.com
SLink Information Systems Private Limited,Noida,https://www.softlinkinformation.com/
NextBigBox Private Limited,Delhi,http://www.nextbigbox.in
FastSwitch-Great Lakes Private Limited,Bengaluru,https://www.fasttek.com/
Prologic Consulting Private Limited,Mohali,https://www.prologic-technologies.com/
Vittree Professional Insights LLP,Kochi,http://www.vittreebi.com
Sodexo India Services Private Limited,Bengaluru,https://in.sodexo.com/home.html
Vertex Systems Limited,Chennai,http://vertexit.com/
Egnoto Technologies LLP,Pune,http://www.egnoto.com
Technogen India Private Limited,Hyderabad,https://technogenindia.com/
Cognida Private Limited,Hyderabad,https://cognida.ai/
Bajaj Finserv Direct Limited,Pune,http://www.bajajtechnologyservices.com
Geekay Infotech,Mumbai,https://www.geekayinfotech.com
Aaseya IT Services Private Limited,Hyderabad,http://aaseya.com
GYTWorkz Technologies Private Limited,Hyderabad,https://www.gytworkz.com/
Kochhar & Co.,Bengaluru,https://kochhar.com/
Proxiio Global Solutions Private Limited,Gurugram,https://www.proxiio.com
Invisalign India LLP,Hyderabad,https://www.aligntech.com/
Honeywell Automation India Limited,Gurugram,https://www.honeywell.com/us/en
MCO MyCompliance India Private Limited,Hyderabad,https://mco.mycomplianceoffice.com/
Xander Consulting and Advisory Private Limited,Bengaluru,http://xandertalent.in
CapitalNumbers Infotech Limited,Kolkata,https://www.capitalnumbers.com/
Stic Soft E-Solutions Private Limited,Hyderabad,https://www.sticsoftsolutions.com/
Clogration India Private Limited,Bengaluru,http://www.clogration.com
Ibrand Tech Solutions Private Limited,Pune,https://ibrandtech.com/
"Indian Institute of Management, Mumbai",Mumbai,https://iimmumbai.ac.in/
Cetark Solutions Private Limited,Mohali,https://www.cetark.com/
Jones Lang LaSalle Property Consultants (India) Private Limited,New Delhi,https://www.jll.co.in/
Opentrends Technologies Private Limited,Thrissur,https://www.opentrends.net/en
Utkal Labs Private Limited,Bhubaneswar,https://utkallabs.com/
Newmark CRE Services Private Limited,Hyderabad,https://www.nmrk.com/
iBridge360 Edtech Private Limited,Bengaluru,https://www.ibridge360.com/
Motilal Oswal Financial Services Limited,Mumbai,https://www.motilaloswal.com/
Eaton India Innovation Center LLP,Pune,https://www.eaton.com/in/en-us.html
Burckhardt Compression (India) Private Limited,Pune,https://www.burckhardtcompression.com/
Megamax Services Private Limited,Noida,https://www.megamaxservices.com/
National IT Industry Promotion Agency,Bengaluru,http://www.nipa.kr
Sevika Tech Private Limited,Chennai,https://sevikatech.com/
Arithra Business Consulting Private Limited,Bengaluru,https://arithra.com
Metayb Private Limited,Chennai,https://www.metayb.ai
Idox India Private Limited,Pune,http://www.idoxgroup.com
Relatient India Private Limited,Pune,https://www.relatient.com
V-CHQ Business services India Private Limited,Bengaluru,https://www.v-chq.com/
Marktine Technology Solutions Private Limited,Jaipur,https://marktine.com/
Pathway Infotech,Chandigarh(CH),https://pathwayinfotech.in
BDO India Limited Liability Partnership,Mumbai,http://www.bdo.in
Yogiti Technologies Private Limited,Pune,https://www.yogiti.com
Zestwings Informatics Private Limited,Hyderabad,https://zestwings.com
Entrans Technologies Private Limited,Chennai,http://entrans.io
XLNC Academy International Private Limited,Mumbai,https://www.xlnctechnologies.com/
Shyena Tech Yarns Private Limited,Pune,https://www.shyenatechyarns.com
Embarkingonvoyage Digital Solutions Private Limited,Pune,http://www.embarkingonvoyage.com
Kingston Educational Institute,Kolkata,http://www.keical.edu.in
Danaher (Beckman Coulter India Private Limited),Bengaluru,https://www.danaher.com/
Smartncode Technologies Private Limited,Hyderabad,https://smartncode.com
Hoonar Tekwurks Private Limited,Pune,https://hoonartek.com
