rank,name,city,city_tier,website,domain,RELEVANT? (Yes/No/Maybe),does proper software dev?,product or service?,NOTES
798,Hashtasy Digital Private Limited,Mumbai,1,http://www.hashtasy.com/,hashtasy.com,,,,
799,Havish M. Consulting,Delhi,1,https://www.havishmconsulting.com/,havishmconsulting.com,,,,
800,Hays Business Solutions Private Limited,Gurugram,1,http://www.hays.com/,hays.com,,,,
801,Hazel Mercantile Limited,Mumbai,1,http://www.hazelinfotech.com,hazelinfotech.com,,,,
802,HD Supply Global Delivery Services Private Limited,Chennai,1,https://hdsupply.jobs/us/en/global-technology-center,hdsupply.jobs,,,,
803,Health Watch Tele Diagnostics Pvt Ltd,New Delhi,1,http://www.chchealthwatch.com,chchealthwatch.com,,,,
804,Hectae Analytics and Software Solutions Private Limited,Chennai,1,https://haass.io/,haass.io,,,,
805,Heera Software Private Limited,Pune,1,http://www.heerasoftware.com,heerasoftware.com,,,,
806,HERE Solutions India Private Limited (HERE Technologies),Navi Mumbai,1,http://www.here.com,here.com,,,,
807,Hertzwave Innovations Private Limited,Bengaluru,1,https://www.hertzwave.in,hertzwave.in,,,,
808,Heuristics Informatics Pvt Ltd,Gurugram,1,http://www.hipl.co.in,hipl.co.in,,,,
809,Hewlett-Packard Enterprise India Pvt Ltd,Gurugram,1,http://www.hpindia.com,hpindia.com,,,,
810,Hexagon Capability Hub India Private Limited,Hyderabad,1,https://www.hexagon.com,hexagon.com,,,,
811,Hexanode Digital Private Limited,Chennai,1,https://www.hexanode.digital.com,hexanode.digital.com,,,,
812,Hexaware Technologies Ltd,Navi Mumbai,1,http://www.hexaware.com,hexaware.com,,,,
813,Hi-Tech Digital Solutions LLP,Ahmedabad,1,http://www.hitechos.com,hitechos.com,,,,
814,HICS Technologies India Private Limited,Hyderabad,1,https://hics.com.sg/,hics.com.sg,,,,
815,Highspring India LLP,Gurugram,1,https://www.vacobinary.in/,vacobinary.in,,,,
816,Himadi Solutions Pvt Ltd,New Delhi,1,http://www.himadi.com,himadi.com,,,,
817,Hinduja Global Solutions Ltd,Bengaluru,1,http://www.teamhgs.com,teamhgs.com,,,,
818,Hinduja Tech Limited,Chennai,1,http://www.defiance-tech.com,defiance-tech.com,,,,
819,Hindustan Unilever Limited (Enterprise Support and IT Innovation),Bengaluru,1,http://www.unilever.com,unilever.com,,,,
820,Hindusthan Educational and Charitable Trust,Coimbatore,1,http://www.hicet.ac.in,hicet.ac.in,,,,
821,Hiresafe Verification Services India Private Limited,Bengaluru,1,http://www.hiresafe.co.in/,hiresafe.co.in,,,,
822,HNI GBSC India Private Limited,Pune,1,https://www.hnicorp.com/,hnicorp.com,,,,
823,Hoags Technologies India Private Limited,Bengaluru,1,https://www.hoags.in/,hoags.in,,,,
824,Hoonar Tekwurks Private Limited,Pune,1,https://hoonartek.com,hoonartek.com,,,,
825,Hope Foundation and Research Centre,Pune,1,http://www.isquareit.ac.in,isquareit.ac.in,,,,
826,HP Services,Hyderabad,1,http://www.hpverification.com,hpverification.com,,,,
827,Hsag Consulting Private Limited,Bengaluru,1,https://www.hsag.in/,hsag.in,,,,
828,HSBC Electronic Data Processing India Pvt Ltd,Hyderabad,1,http://www.hsbcservicedelivery.com,hsbcservicedelivery.com,,,,
829,HSBC Software Development (India) Pvt Ltd,Pune,1,http://www.hsbcsoftwaredevelopment.com,hsbcsoftwaredevelopment.com,,,,
830,HTC Global Services (India) Pvt Ltd,Chennai,1,http://www.htcinc.com,htcinc.com,,,,
831,Hughes Systique Pvt Ltd,Gurugram,1,http://www.hsc.com,hsc.com,,,,
832,Human Factors International Private Limited,Mumbai,1,http://www.humanfactors.com,humanfactors.com,,,,
833,HummingWave Technologies Private Limited,Bengaluru,1,https://hummingwave.com,hummingwave.com,,,,
834,HyperThink Systems Private Limited,Hyderabad,1,http://www.hyperthinksys.com,hyperthinksys.com,,,,
835,Hyring Tech Private Limited,Chennai,1,https://hyring.com,hyring.com,,,,
836,HyTech Professionals India Pvt Ltd,Noida,1,http://www.hytechpro.com,hytechpro.com,,,,
837,I Base Software Solutions (India) Private Limited,Hyderabad,1,https://www.ibaseit.com,ibaseit.com,,,,
838,i-cons Technologies,Coimbatore,1,https://i-constech.com/,i-constech.com,,,,
839,I-Gizmo Global Technologies Private Limited,Chennai,1,https://www.igtech.io,igtech.io,,,,
840,i-Source Infosystems Private Limited,Pune,1,https://isourceinfosystems.com/,isourceinfosystems.com,,,,
841,iamneo Edutech Private Limited,Coimbatore,1,https://iamneo.ai/,iamneo.ai,,,,
842,IBI Group India Private Limited,Gurugram,1,https://www.arcadis.com/,arcadis.com,,,,
843,Ibrand Tech Solutions Private Limited,Pune,1,https://ibrandtech.com/,ibrandtech.com,,,,
844,ICM Services Private Limited,Bengaluru,1,https://icm.im/,icm.im,,,,
845,IDA Automation Private Limited,Bengaluru,1,http://www.idanalytics.co.in/,idanalytics.co.in,,,,
846,Idam Infrastructure Advisory Private Limited,Mumbai,1,https://www.idaminfra.com,idaminfra.com,,,,
847,Ideabytes Software India Private Limited,Hyderabad,1,https://ideabytes.com/,ideabytes.com,,,,
848,Ideassion Technology Solutions LLP,Chennai,1,https://ideassion.com/,ideassion.com,,,,
849,Ideyalabs Tech Private Limited,Hyderabad,1,https://www.ideyalabs.com/,ideyalabs.com,,,,
850,Idox India Private Limited,Pune,1,http://www.idoxgroup.com,idoxgroup.com,,,,
851,IDP Education India Services LLP,Chennai,1,https://www.idp.com/india/,idp.com,,,,
852,IDS Infotech Ltd,Mohali,1,http://www.idsil.com,idsil.com,,,,
853,IEMA Research & Development Private Limited,Kolkata,1,http://www.iemlabs.com,iemlabs.com,,,,
854,iFive Technology Private Limited,Chennai,1,http://www.ifive.in,ifive.in,,,,
855,IG3 Infra Ltd,Chennai,1,http://www.indiangreengridgroup.com,indiangreengridgroup.com,,,,
856,Ignitarium Technology Solutions Pvt Ltd,Bengaluru,1,http://www.ignitarium.com,ignitarium.com,,,,
857,Ignited Wings Technology Private Limited,Gurugram,1,https://ailifebot.com/,ailifebot.com,,,,
858,IIC Technologies Private Limited,Hyderabad,1,http://www.iictechnologies.com,iictechnologies.com,,,,
859,IKAI Technology Solutions Private Limited,Chennai,1,https://ikaitechnology.com/,ikaitechnology.com,,,,
860,IKN Chase Check Services Private Limited,Delhi,1,http://iknchasecheckservices.com/,iknchasecheckservices.com,,,,
861,iLEAD Power Tech and Management Private Limited,Indore,1,http://ilead-group.com/,ilead-group.com,,,,
862,iLenSys Technologies Private Limited,Hyderabad,1,https://ilensys.com/,ilensys.com,,,,
863,Imagination Technologies (India) Private Limited,Pune,1,https://www.imaginationtech.com,imaginationtech.com,,,,
864,Imast Operations Private Limited,Indore,1,https://www.imast.in,imast.in,,,,
865,Impetus Technologies India Private Limited,Noida,1,http://www.impetus.com,impetus.com,,,,
866,Improsys,Pune,1,http://www.improsys.in,improsys.in,,,,
867,iN Technologies Private Limited,Gurugram,1,https://www.intechnologies.net,intechnologies.net,,,,
868,In-Solutions Global Pvt Ltd,Mumbai,1,http://www.insolutionsglobal.com,insolutionsglobal.com,,,,
869,In4velocity Systems Pvt Ltd,Bengaluru,1,http://www.in4velocity.com,in4velocity.com,,,,
870,Inadev India Private Limited,Kolkata,1,https://www.inadev.com/,inadev.com,,,,
871,Inboundsys Webgalaxy Pvt Ltd,Bengaluru,1,http://www.inboundsys.com,inboundsys.com,,,,
872,Incedo Technology Solutions Limited,Gurugram,1,http://www.incedoinc.com,incedoinc.com,,,,
873,InCHES Healthcare Private Limited,Mumbai,1,http://www.inches-insuretech.com/,inches-insuretech.com,,,,
874,Incubxperts Technoconsulting Private Limited,Pune,1,http://www.incubxperts.com,incubxperts.com,,,,
875,Indegene Limited,Bengaluru,1,http://www.indegene.com,indegene.com,,,,
876,Index Infotech (India) Private Limited,Pune,1,http://www.indexinfotech.com,indexinfotech.com,,,,
877,India Land Tech Park Private Limited,Coimbatore,1,http://indialand.net/,indialand.net,,,,
878,IndiaIT360 Solutions Private Limited,New Delhi,1,https://www.indiait360.com/,indiait360.com,,,,
879,Indigrators Solutions Private Limited,Hyderabad,1,https://www.indigrators.com,indigrators.com,,,,
880,Indiminds Technologies LLP,Kolkata,1,https://www.indiminds.com/,indiminds.com,,,,
881,Indium Software (India) Private Limited,Chennai,1,http:// www.indium.tech, www.indium.tech,,,,
882,Indorama Ventures Global Shared Services Private Limited,Kolkata,1,https://www.indoramaventures.com,indoramaventures.com,,,,
883,Inductive Quotient Analytics India Private Limited,Hyderabad,1,http://www.inductivequotient.com,inductivequotient.com,,,,
884,Indus Health Plus Pvt Ltd,Pune,1,http://www.indushealthplus.com,indushealthplus.com,,,,
885,Indus Law,Delhi,1,https://induslaw.com/,induslaw.com,,,,
886,Indus Valley Partners (India) Pvt Ltd,Noida,1,http://www.indusvalleypartners.com,indusvalleypartners.com,,,,
887,IndusGuru Network Partners LLP,Mumbai,1,https://www.indusguru.in/,indusguru.in,,,,
888,iNextgen Labs (India) Private Limited,Chennai,1,https://inextlabs.ai/,inextlabs.ai,,,,
889,Inference Labs Private Limited,Bengaluru,1,https://inference.in/,inference.in,,,,
890,Inferenz Tech Private Limited,Ahmedabad,1,https://inferenz.ai,inferenz.ai,,,,
891,Inferigence Quotient Private Limited,Bengaluru,1,https://inferq.my.canva.site/inferq#home,inferq.my.canva.site,,,,
892,Infineon Technologies India Private Limited,Bengaluru,1,http://www.infineon.com,infineon.com,,,,
893,Infinity Infotech Parks Ltd,Kolkata,1,http://www.infinityitpark.com,infinityitpark.com,,,,
894,Infintrix Global Limited,Mumbai,1,http://www.infintrixglobal.com,infintrixglobal.com,,,,
895,Info Edge (India) Ltd,Noida,1,http://www.infoedge.in,infoedge.in,,,,
896,Info Quest Background Checks Private Limited,Hyderabad,1,https://iqbc.in/,iqbc.in,,,,
897,InfoAxon Technologies (India) Pvt Ltd,Noida,1,http://www.infoaxon.com,infoaxon.com,,,,
898,InfoBeans Technologies Limited,Indore,1,http://www.infobeans.com,infobeans.com,,,,
899,Infocruise Solutions Private limited,Bengaluru,1,http://www.infocruise.in,infocruise.in,,,,
900,Infoicon Technologies Pvt Ltd,Noida,1,http://www.infoicontechnologies.com,infoicontechnologies.com,,,,
901,Infomate 360 Solutions India Private Limited,Hyderabad,1,http://www.infomate360.com,infomate360.com,,,,
902,Infomerica (INDIA) Private Limited,Hyderabad,1,http://www.infomericainc.com,infomericainc.com,,,,
903,Information Dynamics India Private Limited,Chennai,1,http://WWW.INFODYNAMIC.NET,infodynamic.net,,,,
904,InfoVision Labs India Private Limited,Pune,1,https://www.infovision.com,infovision.com,,,,
905,Infozech Software Private Limited,New Delhi,1,http://www.infozech.com,infozech.com,,,,
906,Infozzle Software Solutions Private Limited,Mumbai,1,https://www.infozzle.com,infozzle.com,,,,
907,Infront Technology Private Limited,Noida,1,https://infronttechnology.com,infronttechnology.com,,,,
908,INFYZ Solutions Private Limited,Hyderabad,1,http://www.infyz.com,infyz.com,,,,
909,Ingka Services LLP,Bengaluru,1,https://www.ingka.com/,ingka.com,,,,
910,Ingold Solutions Private Limited,Kolkata,1,http://www.ingoldsolutions.com,ingoldsolutions.com,,,,
911,Ingram Micro Platform Technology India Private Limited,Chennai,1,https://www.ingrammicro.com/,ingrammicro.com,,,,
912,InitiateFirst Information Services Private Limited,Hyderabad,1,http://www.initiatefirst-is.com/,initiatefirst-is.com,,,,
913,Initium Digital Private Limited,Pune,1,https://initiumdigital.com/,initiumdigital.com,,,,
914,InLogic Technologies Pvt Ltd,Chennai,1,http://www.inlogic.in,inlogic.in,,,,
915,InMobi Technology Services Private Limited,Bengaluru,1,https://www.inmobi.com/,inmobi.com,,,,
916,Inno Valley Works Private Limited,Coimbatore,1,https://www.innovalleyworks.com,innovalleyworks.com,,,,
917,Innobox Systems Private Limited,Hyderabad,1,http://www.innobox.com/,innobox.com,,,,
918,Innodata India Pvt Ltd,Noida,1,http://www.innodata.com,innodata.com,,,,
919,InnoFissionAI (Assistorix Systems Private Limited),Kolkata,1,https://www.innofissionai.com/,innofissionai.com,,,,
920,Innoshri Private Limited,Pune,1,https://www.innoshri.com/,innoshri.com,,,,
921,Innostrat Technologies Private Limited,Kolkata,1,https://www.innostrat.in,innostrat.in,,,,
922,Innovapptive Global Solutions Private Limited,Hyderabad,1,http://www.innovapptive.com,innovapptive.com,,,,
923,Innovative Incentives and Rewards Private Limited,New Delhi,1,https://innovativeincentives.in/,innovativeincentives.in,,,,
924,Inoble Infoway Private Limited,Coimbatore,1,http://inoble.in,inoble.in,,,,
925,InOrg Global India Private Limited,Pune,1,https://www.inorg.com,inorg.com,,,,
926,Input Zero Technologies Private Limited,Gurugram,1,http://www.inputzero.com,inputzero.com,,,,
927,INPW Technologies Private Limited,Kolkata,1,https://inspiroworks.com,inspiroworks.com,,,,
928,Insightly Analytics Private Limited,Hyderabad,1,https://hivel.ai,hivel.ai,,,,
929,insightsoftware International Private Limited,Hyderabad,1,https://insightsoftware.com/,insightsoftware.com,,,,
930,Inspire Brands Global Innovation Center India Private Limited,Hyderabad,1,https://inspirebrands.com/,inspirebrands.com,,,,
931,Inspire Infosol Private Limited,Hyderabad,1,http://www.inspireinfosol.com,inspireinfosol.com,,,,
932,Inspirisys Solutions Limited,Chennai,1,https://www.inspirisys.com,inspirisys.com,,,,
933,Instavc Technologies Private Limited,Hyderabad,1,https://www.instavc.com/,instavc.com,,,,
934,Instaveritas India Private Limited,Noida,1,https://www.instaveritas.com,instaveritas.com,,,,
935,Institute for Development and Research in Banking Technology (IDRBT),Hyderabad,1,http://www.idrbt.ac.in,idrbt.ac.in,,,,
936,Institute for Information Industry (India Branch Office),Chennai,1,http://www.iii.org.tw,iii.org.tw,,,,
937,Intact Business Services Private Limited,Gurugram,1,https://www.intactinsurance.co.uk/,intactinsurance.co.uk,,,,
938,Intec Infra-Technologies Pvt Ltd,Gurugram,1,http://www.intecinfocom.com,intecinfocom.com,,,,
939,iNtechspace Technologies Private Limited,Ahmedabad,1,https://www.intechspace.com/,intechspace.com,,,,
940,Integra Micro Software Services Private Limited,Bengaluru,1,http://www.integramicroservices.com,integramicroservices.com,,,,
941,Integrated Information Services Pvt Ltd,Noida,1,http://www.iiservz.com,iiservz.com,,,,
942,Integritas Global Services Private Limited,Bengaluru,1,https://integritas.in,integritas.in,,,,
943,Integrity Tech Solutions Private Limited,Chennai,1,http://integritytechsolutions.in/,integritytechsolutions.in,,,,
944,Integs Cloud Technologies Private Limited,Pune,1,https://www.integscloud.com,integscloud.com,,,,
945,Inteliment Technologies Pvt Ltd,Pune,1,http://www.inteliment.com,inteliment.com,,,,
946,Intellicus Technologies Private Limited,Indore,1,http://www.intellicus.com,intellicus.com,,,,
947,Intellinet Systems Pvt Ltd,Gurugram,1,http://www.intellinetsystem.com,intellinetsystem.com,,,,
948,Intellinez Systems Private Limited,Mohali,1,https://www.intellinez.com/,intellinez.com,,,,
949,Intelliob Technologies Pvt Ltd,Mumbai,1,http://www.intelliob.com,intelliob.com,,,,
950,Intellobots Technologies Private Limited,Hyderabad,1,https://www.intellobots.com,intellobots.com,,,,
951,Intense Technologies Ltd,Hyderabad,1,https://in10stech.com/,in10stech.com,,,,
952,International SOS Services (India) Private Limited,Mumbai,1,https://www.internationalsos.com/,internationalsos.com,,,,
953,Interpolitan Global Private Limited,Mumbai,1,https://www.interpolitanmoney.com/,interpolitanmoney.com,,,,
954,Interropac Private Limited,Bengaluru,1,https://www.karboncard.com/,karboncard.com,,,,
955,Intime IT Services Private Limited,Kolkata,1,https://intimeinc.co.in/,intimeinc.co.in,,,,
956,Invensis Technologies Pvt Ltd,Bengaluru,1,http://www.invensis.net,invensis.net,,,,
957,Inventurus Knowledge Solutions Limited,Navi Mumbai,1,https://www.ikshealth.com,ikshealth.com,,,,
958,Invesco (India) Private Limited,Hyderabad,1,http://www.invesco.com,invesco.com,,,,
959,Investec Global Services (India) Private Limited,Mumbai,1,http://Investec.com,investec.com,,,,
960,Invisalign India LLP,Hyderabad,1,https://www.aligntech.com/,aligntech.com,,,,
961,Inzuscene Technologies Private Limited,Kolkata,1,https://inzuscene.com/,inzuscene.com,,,,
962,IonIdea Enterprise Solutions Pvt Ltd,Bengaluru,1,http://www.ionidea.com,ionidea.com,,,,
963,iQor India Services Pvt Ltd,Noida,1,http://www.iqor.com,iqor.com,,,,
964,IQVIA RDS (India) Private Limited,Bengaluru,1,https://www.iqvia.com,iqvia.com,,,,
965,iRely Soft Services (India) Private Limited,Kolkata,1,http://www.irely.com,irely.com,,,,
966,IRIS Software Pvt Ltd,New Delhi,1,http://www.irissoftware.com,irissoftware.com,,,,
967,Iron Mountain Services Private Limited,Bengaluru,1,https://www.ironmountain.com,ironmountain.com,,,,
968,ISEC Services Private Limited,Mumbai,1,http://www.isec.co.in/,isec.co.in,,,,
969,Ishttaa TechCraft Private Limited,Bengaluru,1,http://www.ishttaa.com,ishttaa.com,,,,
970,ISOAH Data Securities Private Limited,Kolkata,1,http://www.isoah.com,isoah.com,,,,
971,iSpace Software Solutions India Private Limited,Hyderabad,1,http://www.elipticosolutions.com/,elipticosolutions.com,,,,
972,iSprout Business Centre Private Limited,Hyderabad,1,https://isprout.in/,isprout.in,,,,
973,IT Infrastructure Park Private Limited,Noida,1,https://crcgroup.in,crcgroup.in,,,,
974,Itarium Technologies India Private Limited,Pune,1,http://www.itariumtech.com,itariumtech.com,,,,
975,ITC Infotech India Ltd,Bengaluru,1,http://www.itcinfotech.com,itcinfotech.com,,,,
976,ITSYS Solutions Pvt Ltd,Noida,1,http://www.itsyssolutions.com,itsyssolutions.com,,,,
977,ITTI Private Limited,Bengaluru,1,http://www.itti.com,itti.com,,,,
978,Ittiam Systems Pvt Ltd,Bengaluru,1,http://www.ittiam.com,ittiam.com,,,,
979,iTuple Technologies Private Limited,Gurugram,1,https://ituple.com/,ituple.com,,,,
980,iView Labs Private Limited,Ahmedabad,1,http://iviewlabs.com,iviewlabs.com,,,,
981,IVM Technologies LLP,Pune,1,https://ivmtechno.com/,ivmtechno.com,,,,
982,Ivtree IT Solution Private Limited,Bengaluru,1,http://www.ivtree.com,ivtree.com,,,,
