distress,engage_score,ops_fit,company,campaign_email,campaign_email_type,domain,employees,founded,age_years,city,state,sector,business_model,stage,website_status,revenue_usd,net_profit_usd,funding_usd,key_people,key_people_emails,company_emails,company_phones,key_people_profiles,linkedin,website,tracxn_url
0.0,60,41.9,Bhaskar,support.bhaskarad@dbcorp.in,company generic,bhaskarad.com,200,2019,7,Ahmedabad,Gujarat,Enterprise Applications,Tech for Traditional Advertising > Print Media > Ad Network > Newspaper,Unfunded,200,286405856,43883883,,Arjun Agarwal; Co-Founder; Dainik Bhaskar Group.,,support.bhaskarad@dbcorp.in,-9772019131,https://linkedin.com/in/arjun-agarwal-071875230,,https://bhaskarad.com,https://platform.tracxn.com/companies/0BNtEqKt7DJ86VKiarXkjkbxn9s8T7nG5t8BKJc9gD0/bhaskarad.com
0.0,60,34.3,Zygal,marketing@zygal.io,company generic,zygal.io,183,2019,7,Pune,Maharashtra,High Tech,Security & Surveillance Technology > Surveillance > Video Surveillance > Analytics > Integrated Video Analytics,Unfunded,200,3342955,395197,,Sumanyu Vashistha; Founder & CEO,,marketing@zygal.io,,https://linkedin.com/in/sumanyu-vashistha-b05113a,https://linkedin.com/company/zygal,https://zygal.io,https://platform.tracxn.com/companies/l10RE0vahJYAP7zO3uYM7hmzxmd9Y_7_YE957IGyRNQ/zygal.io
0.0,60,33.2,Hypothesis,support@hyp.io,company generic,hyp.io,188,2022,4,Mumbai,Maharashtra,Enterprise Applications,"MarketingTech > Influencer Marketing > Analytics,
 PR Tech > Influencer Marketing > Influencer Analytics",Unfunded,200,32626974,1048056,,"Gunjan Arya; CEO; Only Much Louder, ex-Design Of Information. Emerson College BA 2004, Harvard University 2005",,support@hyp.io,,https://linkedin.com/in/gunjan-arya,https://linkedin.com/company/hypio,http://hyp.io,https://platform.tracxn.com/companies/T-OxsXequoIGy7hl1zRKNKoP9N16J3Qz8YlgFkZlEXI/hyp.io
0.0,60,26.3,Newron,hello@newron.in,company generic,newron.in,199,2022,4,Delhi,Delhi,EdTech,K-12 EdTech > School IT > Suite,Seed,200,,,4437640,"Harshit Sharma; Co-Founder; Ex-1K Kirana Bazaar, Aditya Birla Capital, Dare2Compete. Xavier Institute of Management(XIM Bhubaneswar) MBA 2021",,hello@newron.in,-9999477236,https://linkedin.com/in/harshitsharma16,https://linkedin.com/company/edunewron,https://newron.in,https://platform.tracxn.com/companies/eYpOKnE3vRksQ7KEqh14rxxnBUC2A3gvrDiK4BG-AAM/newron.in
0.0,50,87.8,Pexpo,sales@pexpo.in,company generic,pexpo.in,428,2014,12,Sonipat,Haryana,Retail,Home Improvements > B2C Commerce > Kitchen Supplies > Bottles > Insulated,Unfunded,200,21162445,823580,,Aakash Aggarwal; Founder & CEO,,sales@pexpo.in,-8607250634,,https://linkedin.com/company/pexpo,https://pexpo.in,https://platform.tracxn.com/companies/b2nF8qYuMo-xBYFJylG59tAvuZ4uTxbXx28Xg803h6M/pexpo.in
0.0,50,85.5,Azista Store,ecommerce@azistaindustries.com,company generic,azistastore.com,404,2014,12,Hyderabad,Telangana,Retail,Horizontal E-Commerce > Retailer,Unfunded,200,19116937,115637,,Srinivas Reddy Male; Managing Director,,ecommerce@azistaindustries.com,-18001020485,,https://linkedin.com/company/azista-store,https://www.azistastore.com/,https://platform.tracxn.com/companies/AD1uJZtKvfXoOcUHEsX79tzMP5IcGrngrBlSTrBLYuY/azistastore.com
0.0,50,83.2,The Dollar Business,info@thedollarbusiness.com,company generic,thedollarbusiness.com,417,2013,13,Hyderabad,Telangana,Enterprise Applications,"SCM Software > Spend Management > Source To Pay > Supplier Management,
 Data as a Service > Economy > International Trad",Unfunded,200,7103231,1019362,,,,info@thedollarbusiness.com,-4068109908,,https://linkedin.com/company/thedollarbusiness,https://www.thedollarbusiness.com/,https://platform.tracxn.com/companies/gUdaGsQwuGZyyaATHr0z_4F3vTHEvTz6-_WdDGTCEgc/thedollarbusiness.com
0.0,50,82.8,Anko,ankogcc@anko.com,company generic,ankogcc.com,482,2018,8,Bengaluru,Karnataka,Retail,,Unfunded,200,22469816,2851008,,,,ankogcc@anko.com,-8046833909,,https://linkedin.com/company/anko-india/about,https://ankogcc.com,https://platform.tracxn.com/companies/nMIAv7MoDKWsJF5LJPXm3f0xqmlf6sFbf8hPizbl_KM/ankogcc.com
0.0,50,79.2,Orikam Healthcare India,info@orikam.in,company generic,orikamhealthcare.com,310,2013,13,Gurugram,Haryana,HealthTech,Healthcare IT > Provider > Administrative Solutions > Materials Management > Procurement > Dental Supplies,Unfunded,200,14437513,1229361,,,,info@orikam.in,-1244361098,,https://linkedin.com/company/orikam-healthcare-india-private-limited,https://orikamhealthcare.com,https://platform.tracxn.com/companies/U9qT_BGPTknrCOtSULtOLvo0CHV6idutvsVu8y5I_W4/orikamhealthcare.com
0.0,50,79.1,53Takeoffs,chitra@thrillophilia.com,person (SignalHire),53takeoffs.com,496,2020,6,Jaipur,Rajasthan,Consumer,Online Travel > Horizontal > Online Agency,Unfunded,200,33969658,303297,,"Chitra Gurnani Daga; Co-Founder
 Abhishek Daga; Co-Founder",,,,"https://www.linkedin.com/in/chitra-gurnani-daga-638a1b5/,
 https://www.linkedin.com/in/abhishekdaga/",https://linkedin.com/company/53-takeoffs,https://www.53takeoffs.com/,https://platform.tracxn.com/companies/dnV5u92mVCzIan3kxeL_rH4PWvgQOCLjJ3nuSYLG8DU/53takeoffs.com
0.0,50,78.0,Varashakti Housing Finance,vhfpl@varashaktihousing.co.in,company generic,varashaktihousing.co.in,468,2017,9,Chennai,Tamil Nadu,Financial Services,Consumer and SME Loans > Diversified,Series A,200,5792677,224575,9056518,"Kalyana Raman A; Co-Founder & CEO; Ex-HDFC Bank.
 Sankar Viswanathan Chandrasekarapuram; Co-Founder & Managing Director; Ex-Industries. Vivekananda College Chennai BCom 1977, Loyola College Chennai MCom 1979, Southern Cross University MBA 1996
 Natarajan Jeyaseelan; Co-Founder; Virutcham Academy For Social Changemaker, Lahanti Lastmile Services, Tamilnadu Corporation For Development Of Women, ex-Belstar Microfinance",,vhfpl@varashaktihousing.co.in,-4448681762,"https://linkedin.com/in/kalyanaraman-a-6647a041,
 https://linkedin.com/in/c-v-sankar-b6594882,
 https://linkedin.com/in/jeyaseelan-natarajan-1a54a821",https://linkedin.com/company/varashakti-housing-finance-private-limited/about,https://varashaktihousing.co.in,https://platform.tracxn.com/companies/soWD0tcJskfcW2s3sUs7CvtWz7M7jZf3BNz_DXbFR1o/varashaktihousing.co.in
0.0,50,75.4,Bagisto,sahu.vipin@webkul.com,person (SignalHire),bagisto.com,467,2018,8,Noida,Uttar Pradesh,Enterprise Infrastructure,E-Commerce Enablers > Ecommerce Software Suite > Marketplaces > Opensource,Unfunded,200,5839663,474246,,"Vipin Sahu; Co-Founder; JSSATE B.Tech 2009
 Vinay Yadav; Co-Founder; FloEco India. Uttar Pradesh Technical University 2009
 Prakash Sahu; Co-Founder; Birlasoft, Velocity Software Solutions. Uttar Pradesh Technical University B.Tech 2006",,,-9870283976,"https://linkedin.com/in/vipinsahu,
 https://linkedin.com/in/vinayrks,
 https://linkedin.com/in/prakash-sahu-956703a",,https://bagisto.com/en/,https://platform.tracxn.com/companies/YX_g0IoeEDpBU-l4m-rk-qpuAgNusgTJiPG1Bge4KFI/bagisto.com
0.0,50,74.7,iDestiny,support@idestiny.in,company generic,idestiny.in,369,2017,9,Kolkata,West Bengal,Retail,Consumer Electronics E-Commerce > Second Hand > Multi Category > Inventory Led Reseller,Unfunded,200,58729606,2079499,,,,support@idestiny.in,-8017001409,,https://linkedin.com/company/idestiny-apple-premium-reseller,https://idestiny.in,https://platform.tracxn.com/companies/5yzLlUHC5QgZ9DgW96U7YWHDOcnb2dCbDqeEfYIP2SY/idestiny.in
0.0,50,74.7,DailyMoo,moo@milkmantra.com,company generic,dailymoo.in,395,2018,8,Bhubaneswar,Odisha,Food and Agriculture Tech,Online Grocery > B2C Ecommerce > Multi Category > Retailer > Subscription > Daily Needs,Unfunded,200,33712866,1092480,,,,moo@milkmantra.com,-7894409459,,https://linkedin.com/company/milkmantra,https://dailymoo.in,https://platform.tracxn.com/companies/6o5qCe7cw8fyZGAYfyP-nAgSO-gGtPGIdey7GxH8JaE/dailymoo.in
0.0,50,71.0,Esskay,nitik@esskay.in,person (SignalHire),esskay.in,303,2016,10,Navi Mumbai,Maharashtra,Consumer,Facility Management Services > Hard Services > Electrical,Unfunded,200,10373974,639196,,Niti Kashyap; CEO,,,,https://linkedin.com/in/niti-kashyap-8962bbab,https://linkedin.com/company/esskay-services,https://esskay.in,https://platform.tracxn.com/companies/uNod4SfstnUB90bAfcUPVGHBbSFQFeJkDhwl3uvom4o/esskay.in
0.0,50,70.7,Mario Foods,customercare@mymario.com,company generic,mymario.com,246,2014,12,Delhi,Delhi,Food and Agriculture,Food & Beverage Products > Convenience Foods > Multi-category > Internet First Brand,Unfunded,200,73228737,5869034,,,,customercare@mymario.com,-1141444060,,https://linkedin.com/company/mario-foods/about,https://mymario.com,https://platform.tracxn.com/companies/8Wy_Zmb2iDhJZMZqtPxpV7Otf7p1xn8i_3asIax5P-g/mymario.com
0.0,50,68.8,Make My Chairs,sales@makemychairs.com,company generic,makemychairs.com,279,2016,10,Chennai,Tamil Nadu,Retail,B2B E-Commerce > Office Supplies > E-Distributor,Unfunded,200,25340208,648881,,,,sales@makemychairs.com,-9941448797,,https://linkedin.com/company/make-my-chairs/about,https://www.makemychairs.com/,https://platform.tracxn.com/companies/lEOSSeY8omNVrYFlRnLAFFOv00_XxC6gNHQWzsegHgc/makemychairs.com
0.0,50,68.6,ETV Bharat,contactus@etvbharat.com,company generic,etvbharat.com,485,2019,7,Hyderabad,Telangana,Media & Entertainment,TV Networks > News,Unfunded,200,273960735,47287764,,"Ramoji Rao; Founder
 Srinivas Jonnalagadda; CEO",,contactus@etvbharat.com,-8415246464,,https://linkedin.com/company/etvbharat,https://www.etvbharat.com/,https://platform.tracxn.com/companies/GeFIXRxIjmcbKTZ9r6iQAsnmtXnPhzSaXpR2fRjVWPU/etvbharat.com
0.0,50,68.5,CityLife,info@citylifeev.com,company generic,citylifeev.com,223,2014,12,Sonipat,Haryana,Energy Tech,Electric Vehicles > Automaker > Commercial Vehicles > Light Commercial Vehicles > Multi Category > Rickshaws,Unfunded,200,40597114,1673152,,Sunil Dhamija; Co-Founder,,info@citylifeev.com,-8199050919,,https://linkedin.com/company/dilli-electric-auto-private-limited,https://www.citylifeev.com/,https://platform.tracxn.com/companies/XFPZoUBICmwsJOgeY5fNeppg-oktGGsmqMeJX-TAcXI/citylifeev.com
0.0,50,65.8,Video365,info@video365.com,company generic,video365.com,439,2016,10,Hyderabad,Telangana,Media & Entertainment,OTT Video > Video Management > Suite,Unfunded,200,8523806,891231,,"Ravi Kumar Chitturi; Co-Founder; Ex-Microsoft. National Institute of Technology Warangal BTech 2005
 Manav Gaur; Co-Founder & CEO; Founder Monocept, ex-Microsoft India, TQuist, Enamics. Kumaun University BE 1995",,info@video365.com,,"https://www.linkedin.com/in/ravikumarch/?originalSubdomain=in,
 https://linkedin.com/in/manavgaur",,https://video365.com,https://platform.tracxn.com/companies/ZL2c4jUEzFVmM_F-DdMTyHRxGFW1dcqki5W5nRFe5Fs/video365.com
0.0,50,65.7,Samplify,info@gosamplify.com,company generic,gosamplify.com,443,2021,5,Delhi,Delhi,HealthTech,"Life Sciences Tech > Research & Development > Laboratory Management > Sample Management,
 Clinical Labs IT > Pathology >",Seed,200,6723960,40727,8032816,"Nitin Reja; Co-Founder; Samplify, ex-Siemens Healthineers, ex-Siemens, The Institute of Chartered Accountants of India, 2009
 Michael Reitermann; Co-Founder ; Samplify, ex-Siemens Healthineers, ex-Siemens, Technical University of Karlsruhe, 1998
 Amit Sinha; Co-Founder & CEO; Samplify, ex-Siemens Healthineers, ex-Siemens Healthcare, Delhi University, 2004",,info@gosamplify.com,-9289301009,"https://linkedin.com/in/nitin-reja-72980519,
 https://linkedin.com/in/michael-reitermann,
 https://linkedin.com/in/amit-sinha-4677349",https://linkedin.com/company/gosamplify,https://gosamplify.com,https://platform.tracxn.com/companies/YckycvsTCGhamf-kjsKpctmY42TGTcQoJt1JXDDv_f8/gosamplify.com
0.0,50,65.1,Hi Focus,info@hifocuscctv.com,company generic,hifocuscctv.com,213,2015,11,Chennai,Tamil Nadu,High Tech,Security & Surveillance Technology > Surveillance > Video Surveillance > Integrated System,Unfunded,200,55176604,1279607,,"Jugraj Bherulal; Co-Founder; Co-Founder-Hi-FOCUS
 Shobhalal Mukesh Kumar; Managing Director; Managing Director-Hi-FOCUS",,"info@hifocuscctv.com,
 support@hifocuscctv.com",-18001038910,,https://linkedin.com/company/18051229,https://hifocuscctv.com,https://platform.tracxn.com/companies/4UsPPp1DuWyZ18RY3482SRzxJySqeNtCF8mGhryiWeQ/hifocuscctv.com
0.0,50,64.3,mStock,help@mstock.com,company generic,mstock.com,391,2022,4,Mumbai,Maharashtra,FinTech,Investment Tech > Online Trading Platforms > Future and Options > Regular Trading > Broker,Unfunded,200,123376854,4030996,,Hyeon Joo Park; Founder,,help@mstock.com,-18002100727,,https://linkedin.com/company/mirae-asset-capital-market-i-pvt-ltd,https://www.mstock.com/,https://platform.tracxn.com/companies/qAgDUmwoNEcfRMy2tUb0tfZXE82dzg38u0sVnK_R5Vg/mstock.com
0.0,50,63.5,Maatrum,info@maatrum.com,company generic,maatrum.com,260,2015,11,Chennai,Tamil Nadu,Real Estate and Construction Tech,Real Estate IT > Property Appraisal > Tech Enabled Service,Unfunded,200,2710847,111134,,Adil Agarwal; Director; Director-Maatrum Technologies,,info@maatrum.com,-8220893848,,https://linkedin.com/company/maatrum-technologies,https://www.maatrum.com,https://platform.tracxn.com/companies/9fvKLYZF9TFjGs1dz9kII7kyl72IUvBOlJC9ruEUHnI/maatrum.com
0.0,50,61.4,Tribes Communication,info@tribeww.in,company generic,tribeww.in,200,2016,10,Gurugram,Haryana,High Tech,"Virtual Reality > Applications > Retail > VCommerce,
 Augmented Reality > Applications > Retail > Product Visualization",Unfunded,200,83054018,790491,,,,info@tribeww.in,-1246262709,,https://linkedin.com/company/tribes-communication,https://tribeww.in,https://platform.tracxn.com/companies/qDBWbmjWbEFQo78SMLd1zz7QwKGFxq_BaAGJZFF9r_I/tribeww.in
0.0,50,60.9,Fitness Standard,sanyagoyal@aceinternational.co.in,person (SignalHire),fitnesstandard.com,248,2018,8,Delhi,Delhi,HealthTech,Fitness & Wellness Tech > Commerce > Supplements > Retail,Unfunded,200,71509127,1826506,,"Sanya Goyal; Co-Founder; Mahaan Milk Foods, ex-J.P. Morgan, Hardskills. University of Chicago BA 2015, INSEAD MBA 2020",,,,https://linkedin.com/in/sanyagoyal15,https://linkedin.com/company/fitnesstandard,https://fitnesstandard.com,https://platform.tracxn.com/companies/IZXEM9W8-eIqaggni_dNWDb_hQTKeoWf1gxsr5nmCjU/fitnesstandard.com
0.0,50,60.4,Star Digiloans,marketing@stardigiloans.com,company generic,stardigiloans.com,243,2018,8,Hyderabad,Telangana,FinTech,Alternative Lending > Online Lenders > Diversified > Marketplace,Unfunded,200,90168171,2397396,,,,marketing@stardigiloans.com,-4029333686,,https://linkedin.com/company/star-digiloans,https://stardigiloans.com,https://platform.tracxn.com/companies/h0mhnHiLQETVRcCL5FCUENmgv3Mo_YTXHLeNLes5M40/stardigiloans.com
0.0,50,60.4,Rasoishop,sales@rasoishop.com,company generic,rasoishop.com,254,2016,10,Gandhidham,Gujarat,Retail,Retail Chains > Retail,Unfunded,200,2034637,13039,,"Anil Kumar Jain; MSU Baroda BE, IIM Bangalore PGDM",,sales@rasoishop.com,-7818878097,,https://www.linkedin.com/company/rasoishop-ventures-private-limited,https://www.rasoishop.com/,https://platform.tracxn.com/companies/T45cnmZuln5NjkBG8WePhGtDbqiQ329fUZDH-Phdtv0/rasoishop.com
0.0,50,60.3,Skoodle Play,care@stonesapphire.com,company generic,skoodleplay.com,215,2017,9,Vadodara,Gujarat,Retail,Mom & Baby Care > Commerce > Toys > Internet First Brand,Unfunded,200,41502471,2729805,,,,care@stonesapphire.com,-7600672543,,https://linkedin.com/company/stone-sapphire-india,https://skoodleplay.com,https://platform.tracxn.com/companies/a7k6Er5WwlT2QrCLfhQLdJfB0FTwTPuCzmYTr6rs-1E/skoodleplay.com
0.0,50,59.8,EVCD,hs@radiusworld.com,person (SignalHire),evcd.in,290,2020,6,Noida,Uttar Pradesh,Energy Tech,"Electric Vehicles > Charging Solutions > Plug in Charging > Fast Chargers,
 Energy Storage Tech > Charging > Devices > P",Unfunded,200,15897162,1831496,,"Hari Shanker Singh; Founder & Co-CEO & Managing Director; Entrepreneur at Radius Group of companies.
 Kapil Dev Kumar; Co-CEO; Ex-timbl, Nextra Teleservices, Jio, Smart Digivision. Indian Institute of Technology, Delhi BTech 1991, Indian Institute of Management Ahmedabad PGDM 1994",,,,"https://www.linkedin.com/in/h-s-singh-a1343a18/?originalSubdomain=in,
 https://www.linkedin.com/in/kdkumar/?originalSubdomain=in",http://linkedin.com/showcase/ev-charging-dock-evcd,https://evcd.in,https://platform.tracxn.com/companies/ZFHs9a4J6ccHtl_TC1E29nGJbnubkEcXXOwgdqQpmJs/evcd.in
0.0,50,58.5,APIDataFeed,info@apidatafeed.com,company generic,apidatafeed.com,260,2017,9,Mumbai,Maharashtra,FinTech,"Data as a Service > Industries > Investment Data > Security and Trading Data > Horizontal,
 Investment Tech > Financial ",Unfunded,200,2227390,250279,,,,info@apidatafeed.com,-9769005346,,https://linkedin.com/company/api-data-feed,https://www.apidatafeed.com,https://platform.tracxn.com/companies/tq7CGOyLEMNPq_s2nuWbvSD5b_otMoQ0OqfuCpQ-aqk/apidatafeed.com
0.0,50,58.0,LsnetX,enquiry@lsnetx.com,company generic,lsnetx.com,201,2015,11,Gurugram,Haryana,Retail,E-Commerce Enablers > Ecommerce Software Suite,Unfunded,200,1385341,98074,,Anil Jain; CEO,,enquiry@lsnetx.com,-1244894108,,https://linkedin.com/company/lsnetx,https://www.lsnetx.com/,https://platform.tracxn.com/companies/GwTZVbbwcVG5fCdfvhSAQd123yWqzxMnoDQtIKve4Jg/lsnetx.com
0.0,50,58.0,Mom To Be,orders@momtobe.in,company generic,momtobe.in,201,2015,11,Mumbai,Maharashtra,Retail,"Fashion Tech > B2C Commerce > Apparel > Maternity Wear > Internet First Brand,
 Mom & Baby Care > Commerce > Fashion > A",Unfunded,200,2351708,,,,,orders@momtobe.in,-7045647779,,https://linkedin.com/company/class-apart-apparels-llp,https://momtobe.in,https://platform.tracxn.com/companies/-78_375DVIdRCdSYLA6oeWgQzUV922LVxZif6D5TwBI/momtobe.in
0.0,50,56.9,AIRIQ,info@airiq.in,company generic,airiq.in,216,2016,10,Siliguri,West Bengal,Travel and Hospitality Tech,Aviation IT > Airport > Passenger Management,Unfunded,200,1971445,23835,,,,info@airiq.in,-9555202111,,https://linkedin.com/company/airiqonline/about,https://airiq.in,https://platform.tracxn.com/companies/-dxZ06XRuccXWwKvIgsko5wIN4dElLjSH2xHvRKiXaU/airiq.in
0.0,50,56.0,Digital Showroom,contact@dotpe.in,company generic,digitalshowroom.in,313,2020,6,Gurugram,Haryana,Retail,"E-Commerce Enablers > Storefronts > Diversified,
 B2B E-Commerce > Technology Enablers > Storefront",Unfunded,200,9799026,9362602,,"Pragati Mathur; Co-Founder
 Shailaz Nag; Co-Founder & CEO; Ex-Co-Founder PayU India, ibibo Group, Airtel, TechNova Imaging Systems. Welingkar Institute of Management MBA 2002",,contact@dotpe.in,,https://linkedin.com/in/shailaz-nag-60500b4,,https://www.digitalshowroom.in/,https://platform.tracxn.com/companies/h2QD4judbVv4V0p_FCnF82oxz0oUy27ceWsLr114Ev8/digitalshowroom.in
0.0,50,55.9,Collexo,suraj.sapra@nopaperforms.com,person (SignalHire),collexo.com,275,2021,5,Gurugram,Haryana,FinTech,"Payments > Business Payments > Industry Specific > Schools,
 K-12 EdTech > School IT > Finance > Fee Payment",Unfunded,200,11337110,222623,,"Suraj Sapra; Co-Founder & Chief Strategy Officer; Ex- Info Edge India, vCustomer. DAV Institute of Management Studies BCA, Indian Institute of Planning and Management PGDM",,,,https://www.linkedin.com/in/suraj-sapra/,https://linkedin.com/company/collexo,https://www.collexo.com/,https://platform.tracxn.com/companies/04n27UTKaGKcVWfKY_M7GQhB7jrLpPRMmdXRDa0E2NI/collexo.com
0.0,50,55.2,MedAce,,,manipalmedace.com,268,2021,5,Bengaluru,Karnataka,EdTech,Test Preparation Tech > Digital Learning > Undergraduate > Medical > Self-Paced,Unfunded,200,11760411,262974167,,"Ravi Panchanadan; CEO & MD; CEO Manipal Global Education Services, ex-Infosys, Intel, Hindustan Unilever. Jadavpur University BEE 1986",,,,"linkedin.com/in/ravi-panchanadan-5839574/,
 linkedin.com/in/ravi-panchanadan-5839574/",https://linkedin.com/company/manipal-medace,https://manipalmedace.com,https://platform.tracxn.com/companies/deIGUYH_XMK-Jm5W_RmYWrgWGpdcfXG3hn_QorAAYTo/manipalmedace.com
0.0,50,52.3,BharatPlug,charge@bharatplug.com,company generic,bharatplug.com,455,2022,4,Pune,Maharashtra,Energy Tech,"Electric Vehicles > Charging Solutions > Plug in Charging > Fast Chargers,
 Energy Storage Tech > Charging > Devices > P",Unfunded,200,8343542,395977,,,,charge@bharatplug.com,-7378346613,,https://linkedin.com/company/bharat-plug,https://bharatplug.com,https://platform.tracxn.com/companies/-6XSWAMpHscS76t0sZqvUI6wI-JZFbreucYrFU0kfXc/bharatplug.com
